Rule Text,JSON Mapping,claude-sonnet-4.6_responses,claude-sonnet-4.6_categories,claude-sonnet-4.6_card_orders,grok-4.1-fast_responses,grok-4.1-fast_categories,grok-4.1-fast_card_orders,gpt-5.2_responses,gpt-5.2_categories,gpt-5.2_card_orders
"If the liquid is Mercury, then it is a Metal.","{'Mercury': 'P', 'Water': 'not_P', 'Metal': 'Q', 'Non-metal': 'not_Q'}","[['Metal', 'Mercury'], ['Metal', 'Mercury'], ['Mercury', 'Non-metal'], ['Mercury', 'Non-metal'], ['Mercury', 'Non-metal']]","['MATCHING_BIAS', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT']","[['Water', 'Metal', 'Non-metal', 'Mercury'], ['Water', 'Non-metal', 'Metal', 'Mercury'], ['Water', 'Non-metal', 'Mercury', 'Metal'], ['Water', 'Metal', 'Mercury', 'Non-metal'], ['Mercury', 'Metal', 'Non-metal', 'Water']]","[['Mercury', 'Non-metal'], ['Mercury', 'Non-metal'], ['Mercury', 'Non-metal'], ['Mercury', 'Metal'], ['Mercury', 'Non-metal']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Water', 'Metal', 'Non-metal', 'Mercury'], ['Water', 'Non-metal', 'Metal', 'Mercury'], ['Water', 'Non-metal', 'Mercury', 'Metal'], ['Water', 'Metal', 'Mercury', 'Non-metal'], ['Mercury', 'Metal', 'Non-metal', 'Water']]","[['Mercury', 'Non-metal'], ['Mercury', 'Non-metal'], ['Mercury', 'Non-metal'], ['Mercury', 'Non-metal'], ['Mercury', 'Non-metal']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Water', 'Metal', 'Non-metal', 'Mercury'], ['Water', 'Non-metal', 'Metal', 'Mercury'], ['Water', 'Non-metal', 'Mercury', 'Metal'], ['Water', 'Metal', 'Mercury', 'Non-metal'], ['Mercury', 'Metal', 'Non-metal', 'Water']]"
"If the mammal is a Bat, then it uses Echolocation.","{'Bat': 'P', 'Cat': 'not_P', 'Echolocation': 'Q', 'No echolocation': 'not_Q'}","[['Bat', 'No echolocation'], ['No echolocation', 'Bat'], ['No echolocation', 'Bat'], ['Bat', 'No echolocation'], ['**Bat', 'No echolocation**']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'NOISE']","[['No echolocation', 'Cat', 'Echolocation', 'Bat'], ['No echolocation', 'Bat', 'Echolocation', 'Cat'], ['No echolocation', 'Bat', 'Cat', 'Echolocation'], ['Echolocation', 'Bat', 'Cat', 'No echolocation'], ['Echolocation', 'No echolocation', 'Cat', 'Bat']]","[['Bat', 'No echolocation'], ['Bat', 'No echolocation'], ['Bat', 'No echolocation'], ['Bat', 'Echolocation'], ['Bat', 'No echolocation']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['No echolocation', 'Cat', 'Echolocation', 'Bat'], ['No echolocation', 'Bat', 'Echolocation', 'Cat'], ['No echolocation', 'Bat', 'Cat', 'Echolocation'], ['Echolocation', 'Bat', 'Cat', 'No echolocation'], ['Echolocation', 'No echolocation', 'Cat', 'Bat']]","[['Echolocation', 'No echolocation'], ['Bat', 'No echolocation'], ['No echolocation', 'Bat'], ['Bat', 'No echolocation'], ['Echolocation', 'Bat']]","['NOISE', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['No echolocation', 'Cat', 'Echolocation', 'Bat'], ['No echolocation', 'Bat', 'Echolocation', 'Cat'], ['No echolocation', 'Bat', 'Cat', 'Echolocation'], ['Echolocation', 'Bat', 'Cat', 'No echolocation'], ['Echolocation', 'No echolocation', 'Cat', 'Bat']]"
"If the vegetable is a Carrot, then it grows Underground.","{'Carrot': 'P', 'Tomato': 'not_P', 'Underground': 'Q', 'Above ground': 'not_Q'}","[['Carrot', 'Above ground'], ['Carrot', 'Above ground'], ['Carrot', 'Above ground'], ['Underground', 'Carrot'], ['Carrot', 'Above ground']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Carrot', 'Tomato', 'Above ground', 'Underground'], ['Carrot', 'Above ground', 'Underground', 'Tomato'], ['Carrot', 'Underground', 'Tomato', 'Above ground'], ['Underground', 'Tomato', 'Above ground', 'Carrot'], ['Carrot', 'Tomato', 'Underground', 'Above ground']]","[['Carrot', 'Tomato'], ['Carrot', 'Above ground'], ['Carrot', 'Tomato'], ['Carrot', 'Above ground'], ['Carrot', 'Tomato']]","['LOGIC_ERROR', 'CORRECT', 'LOGIC_ERROR', 'CORRECT', 'LOGIC_ERROR']","[['Carrot', 'Tomato', 'Above ground', 'Underground'], ['Carrot', 'Above ground', 'Underground', 'Tomato'], ['Carrot', 'Underground', 'Tomato', 'Above ground'], ['Underground', 'Tomato', 'Above ground', 'Carrot'], ['Carrot', 'Tomato', 'Underground', 'Above ground']]","[['Carrot', 'Above ground'], ['Carrot', 'Above ground'], ['Carrot', 'Above ground'], ['Underground', 'Carrot'], ['Carrot', 'Above ground']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Carrot', 'Tomato', 'Above ground', 'Underground'], ['Carrot', 'Above ground', 'Underground', 'Tomato'], ['Carrot', 'Underground', 'Tomato', 'Above ground'], ['Underground', 'Tomato', 'Above ground', 'Carrot'], ['Carrot', 'Tomato', 'Underground', 'Above ground']]"
"If the element is Gold, then it does not Rust.","{'Gold': 'P', 'Iron': 'not_P', 'Does not rust': 'Q', 'Rusts': 'not_Q'}","[['Gold', 'Rusts'], ['Gold', 'Rusts'], ['Rusts', 'Gold'], ['Rusts', 'Gold'], ['Rusts', 'Gold']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Gold', 'Rusts', 'Iron', 'Does not rust'], ['Gold', 'Rusts', 'Does not rust', 'Iron'], ['Rusts', 'Does not rust', 'Gold', 'Iron'], ['Rusts', 'Iron', 'Does not rust', 'Gold'], ['Rusts', 'Gold', 'Iron', 'Does not rust']]","[['Gold', 'Rusts'], ['Gold', 'Rusts'], ['Gold', 'Rusts'], ['Rusts', 'Gold'], ['Gold', 'Rusts']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Gold', 'Rusts', 'Iron', 'Does not rust'], ['Gold', 'Rusts', 'Does not rust', 'Iron'], ['Rusts', 'Does not rust', 'Gold', 'Iron'], ['Rusts', 'Iron', 'Does not rust', 'Gold'], ['Rusts', 'Gold', 'Iron', 'Does not rust']]","[['Gold', 'Rusts'], ['Gold', 'Rusts'], ['Gold', 'Rusts'], ['Gold', 'Rusts'], ['Gold', 'Rusts']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Gold', 'Rusts', 'Iron', 'Does not rust'], ['Gold', 'Rusts', 'Does not rust', 'Iron'], ['Rusts', 'Does not rust', 'Gold', 'Iron'], ['Rusts', 'Iron', 'Does not rust', 'Gold'], ['Rusts', 'Gold', 'Iron', 'Does not rust']]"
"If the animal is a Camel, then it has a Hump.","{'Camel': 'P', 'Horse': 'not_P', 'Hump': 'Q', 'No hump': 'not_Q'}","[['No hump', 'Camel'], ['No hump', 'Camel'], ['Camel', 'No hump'], ['Camel', 'No hump'], ['No hump', 'Camel']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Horse', 'No hump', 'Hump', 'Camel'], ['Hump', 'Horse', 'No hump', 'Camel'], ['Hump', 'Camel', 'Horse', 'No hump'], ['Camel', 'Hump', 'Horse', 'No hump'], ['No hump', 'Camel', 'Hump', 'Horse']]","[['Camel', 'No hump'], ['Camel', 'No hump'], ['Camel', 'No hump'], ['Camel', 'Horse'], ['Camel', 'No hump']]","['CORRECT', 'CORRECT', 'CORRECT', 'LOGIC_ERROR', 'CORRECT']","[['Horse', 'No hump', 'Hump', 'Camel'], ['Hump', 'Horse', 'No hump', 'Camel'], ['Hump', 'Camel', 'Horse', 'No hump'], ['Camel', 'Hump', 'Horse', 'No hump'], ['No hump', 'Camel', 'Hump', 'Horse']]","[['Camel', 'No hump'], ['Hump', 'No hump', 'Camel'], ['Camel', 'No hump'], ['Camel', 'No hump'], ['Camel', 'No hump']]","['CORRECT', 'OVER_SELECTION', 'CORRECT', 'CORRECT', 'CORRECT']","[['Horse', 'No hump', 'Hump', 'Camel'], ['Hump', 'Horse', 'No hump', 'Camel'], ['Hump', 'Camel', 'Horse', 'No hump'], ['Camel', 'Hump', 'Horse', 'No hump'], ['No hump', 'Camel', 'Hump', 'Horse']]"
"If the organ is the Heart, then it Pumps blood.","{'Heart': 'P', 'Liver': 'not_P', 'Pumps blood': 'Q', 'Does not pump blood': 'not_Q'}","[['Heart', 'Does not pump blood'], ['Pumps blood', 'Does not pump blood', 'Heart'], ['Heart', 'Does not pump blood'], [""'Does not pump blood'"", ""'Heart'""], [""'Does not pump blood'"", ""'Heart'""]]","['CORRECT', 'OVER_SELECTION', 'CORRECT', 'NOISE', 'NOISE']","[['Does not pump blood', 'Liver', 'Heart', 'Pumps blood'], ['Pumps blood', 'Does not pump blood', 'Liver', 'Heart'], ['Heart', 'Does not pump blood', 'Liver', 'Pumps blood'], ['Does not pump blood', 'Pumps blood', 'Liver', 'Heart'], ['Does not pump blood', 'Pumps blood', 'Heart', 'Liver']]","[['Heart', 'Does not pump blood'], ['Heart', 'Does not pump blood'], ['Heart', 'Does not pump blood'], ['Heart', 'Does not pump blood'], ['Heart', 'Does not pump blood']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Does not pump blood', 'Liver', 'Heart', 'Pumps blood'], ['Pumps blood', 'Does not pump blood', 'Liver', 'Heart'], ['Heart', 'Does not pump blood', 'Liver', 'Pumps blood'], ['Does not pump blood', 'Pumps blood', 'Liver', 'Heart'], ['Does not pump blood', 'Pumps blood', 'Heart', 'Liver']]","[['Heart', 'Does not pump blood'], ['Pumps blood', 'Heart'], ['Heart', 'Does not pump blood'], ['Pumps blood', 'Heart'], ['Pumps blood', 'Does not pump blood', 'Heart']]","['CORRECT', 'MATCHING_BIAS', 'CORRECT', 'MATCHING_BIAS', 'OVER_SELECTION']","[['Does not pump blood', 'Liver', 'Heart', 'Pumps blood'], ['Pumps blood', 'Does not pump blood', 'Liver', 'Heart'], ['Heart', 'Does not pump blood', 'Liver', 'Pumps blood'], ['Does not pump blood', 'Pumps blood', 'Liver', 'Heart'], ['Does not pump blood', 'Pumps blood', 'Heart', 'Liver']]"
"If the season is Winter, then the temperature is Cold.","{'Winter': 'P', 'Summer': 'not_P', 'Cold': 'Q', 'Hot': 'not_Q'}","[['Winter', 'Hot'], ['Winter', 'Hot'], ['Winter', 'Hot'], ['Cold', 'Winter'], ['Winter', 'Hot']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Summer', 'Winter', 'Hot', 'Cold'], ['Summer', 'Winter', 'Cold', 'Hot'], ['Summer', 'Cold', 'Hot', 'Winter'], ['Hot', 'Summer', 'Cold', 'Winter'], ['Winter', 'Summer', 'Cold', 'Hot']]","[['Winter', 'Hot'], ['Winter', 'Hot'], ['Winter', 'Hot'], ['Winter', 'Hot'], ['Winter', 'Hot']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Summer', 'Winter', 'Hot', 'Cold'], ['Summer', 'Winter', 'Cold', 'Hot'], ['Summer', 'Cold', 'Hot', 'Winter'], ['Hot', 'Summer', 'Cold', 'Winter'], ['Winter', 'Summer', 'Cold', 'Hot']]","[['Winter', 'Hot'], ['Winter', 'Hot'], ['Winter', 'Hot'], ['Winter', 'Hot'], ['Winter', 'Hot']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Summer', 'Winter', 'Hot', 'Cold'], ['Summer', 'Winter', 'Cold', 'Hot'], ['Summer', 'Cold', 'Hot', 'Winter'], ['Hot', 'Summer', 'Cold', 'Winter'], ['Winter', 'Summer', 'Cold', 'Hot']]"
"If the food is Bread, then it is made from Flour.","{'Bread': 'P', 'Butter': 'not_P', 'Flour': 'Q', 'No flour': 'not_Q'}","[['Bread', 'No flour'], ['No flour', 'Bread'], ['No flour', 'Bread'], ['Bread', 'No flour'], ['Bread', 'No flour']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Bread', 'Flour', 'No flour', 'Butter'], ['No flour', 'Flour', 'Butter', 'Bread'], ['No flour', 'Butter', 'Flour', 'Bread'], ['Bread', 'Butter', 'Flour', 'No flour'], ['Butter', 'No flour', 'Bread', 'Flour']]","[['Bread', 'No flour'], [""'No flour'"", ""'Bread'""], ['Flour', 'Bread'], ['Bread', 'No flour'], ['Bread', 'No flour']]","['CORRECT', 'NOISE', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['Bread', 'Flour', 'No flour', 'Butter'], ['No flour', 'Flour', 'Butter', 'Bread'], ['No flour', 'Butter', 'Flour', 'Bread'], ['Bread', 'Butter', 'Flour', 'No flour'], ['Butter', 'No flour', 'Bread', 'Flour']]","[['Bread', 'No flour'], ['Bread', 'No flour'], ['Bread', 'No flour'], ['Bread', 'No flour'], ['Bread', 'No flour']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Bread', 'Flour', 'No flour', 'Butter'], ['No flour', 'Flour', 'Butter', 'Bread'], ['No flour', 'Butter', 'Flour', 'Bread'], ['Bread', 'Butter', 'Flour', 'No flour'], ['Butter', 'No flour', 'Bread', 'Flour']]"
"If the country is Japan, then the currency is Yen.","{'Japan': 'P', 'China': 'not_P', 'Yen': 'Q', 'Yuan': 'not_Q'}","[['Yen', 'Japan'], ['Japan', 'Yuan'], ['Japan', 'Yuan'], ['Japan', 'Yuan'], ['Japan', 'Yuan']]","['MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Yuan', 'Yen', 'China', 'Japan'], ['China', 'Yuan', 'Japan', 'Yen'], ['Yen', 'China', 'Yuan', 'Japan'], ['Japan', 'China', 'Yen', 'Yuan'], ['China', 'Yen', 'Japan', 'Yuan']]","[['Japan', 'Yuan'], ['Japan', 'Yuan'], ['Japan', 'Yuan'], ['Japan', 'Yuan'], ['Japan', 'Yen']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['Yuan', 'Yen', 'China', 'Japan'], ['China', 'Yuan', 'Japan', 'Yen'], ['Yen', 'China', 'Yuan', 'Japan'], ['Japan', 'China', 'Yen', 'Yuan'], ['China', 'Yen', 'Japan', 'Yuan']]","[['Japan', 'Yen'], ['Japan', 'Yuan'], ['Japan', 'Yuan'], ['Japan', 'Yuan'], ['Japan', 'Yuan']]","['MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Yuan', 'Yen', 'China', 'Japan'], ['China', 'Yuan', 'Japan', 'Yen'], ['Yen', 'China', 'Yuan', 'Japan'], ['Japan', 'China', 'Yen', 'Yuan'], ['China', 'Yen', 'Japan', 'Yuan']]"
"If the animal is a Dolphin, then it breathes Air.","{'Dolphin': 'P', 'Tuna': 'not_P', 'Air': 'Q', 'Water': 'not_Q'}","[['Dolphin', 'Water'], ['Air', 'Dolphin'], ['Dolphin', 'Water'], ['Dolphin', 'Water'], ['Dolphin', 'Water']]","['CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT']","[['Water', 'Air', 'Dolphin', 'Tuna'], ['Tuna', 'Water', 'Air', 'Dolphin'], ['Air', 'Tuna', 'Dolphin', 'Water'], ['Dolphin', 'Water', 'Tuna', 'Air'], ['Air', 'Dolphin', 'Tuna', 'Water']]","[['Dolphin', 'Water'], ['Dolphin', 'Tuna'], ['Dolphin', 'Tuna'], ['Dolphin', 'Tuna'], ['Dolphin', 'Tuna']]","['CORRECT', 'LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR', 'LOGIC_ERROR']","[['Water', 'Air', 'Dolphin', 'Tuna'], ['Tuna', 'Water', 'Air', 'Dolphin'], ['Air', 'Tuna', 'Dolphin', 'Water'], ['Dolphin', 'Water', 'Tuna', 'Air'], ['Air', 'Dolphin', 'Tuna', 'Water']]","[['Air', 'Dolphin'], ['Dolphin', 'Water'], ['Dolphin', 'Water'], ['Dolphin', 'Water'], ['Dolphin', 'Water']]","['MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Water', 'Air', 'Dolphin', 'Tuna'], ['Tuna', 'Water', 'Air', 'Dolphin'], ['Air', 'Tuna', 'Dolphin', 'Water'], ['Dolphin', 'Water', 'Tuna', 'Air'], ['Air', 'Dolphin', 'Tuna', 'Water']]"
"If the planet is Venus, then it is hotter than Mercury.","{'Venus': 'P', 'Mars': 'not_P', 'Hotter than Mercury': 'Q', 'Cooler than Mercury': 'not_Q'}","[['Venus', 'Cooler than Mercury'], ['Venus', 'Cooler than Mercury'], ['Venus', 'Cooler than Mercury'], ['Venus', 'Cooler than Mercury'], ['Venus', 'Cooler than Mercury']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Mars', 'Venus', 'Cooler than Mercury', 'Hotter than Mercury'], ['Mars', 'Venus', 'Hotter than Mercury', 'Cooler than Mercury'], ['Mars', 'Cooler than Mercury', 'Venus', 'Hotter than Mercury'], ['Cooler than Mercury', 'Mars', 'Venus', 'Hotter than Mercury'], ['Hotter than Mercury', 'Venus', 'Cooler than Mercury', 'Mars']]","[['Venus', 'Cooler than Mercury'], ['Venus', 'Cooler than Mercury'], ['Venus', 'Cooler than Mercury'], ['Venus', 'Hotter than Mercury'], ['Venus', 'Cooler than Mercury']]","['CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Mars', 'Venus', 'Cooler than Mercury', 'Hotter than Mercury'], ['Mars', 'Venus', 'Hotter than Mercury', 'Cooler than Mercury'], ['Mars', 'Cooler than Mercury', 'Venus', 'Hotter than Mercury'], ['Cooler than Mercury', 'Mars', 'Venus', 'Hotter than Mercury'], ['Hotter than Mercury', 'Venus', 'Cooler than Mercury', 'Mars']]","[['Venus', 'Cooler than Mercury'], ['Venus', 'Cooler than Mercury'], ['Venus', 'Cooler than Mercury'], ['Venus', 'Cooler than Mercury'], ['Hotter than Mercury', 'Venus']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['Mars', 'Venus', 'Cooler than Mercury', 'Hotter than Mercury'], ['Mars', 'Venus', 'Hotter than Mercury', 'Cooler than Mercury'], ['Mars', 'Cooler than Mercury', 'Venus', 'Hotter than Mercury'], ['Cooler than Mercury', 'Mars', 'Venus', 'Hotter than Mercury'], ['Hotter than Mercury', 'Venus', 'Cooler than Mercury', 'Mars']]"
"If the animal is a Spider, then it has Eight legs.","{'Spider': 'P', 'Ant': 'not_P', 'Eight legs': 'Q', 'Six legs': 'not_Q'}","[['**Spider', 'Six legs**'], ['Spider', 'Six legs'], ['Spider', 'Six legs'], ['Spider', 'Eight legs'], ['Spider', 'Six legs']]","['NOISE', 'CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT']","[['Eight legs', 'Six legs', 'Spider', 'Ant'], ['Ant', 'Spider', 'Six legs', 'Eight legs'], ['Spider', 'Ant', 'Six legs', 'Eight legs'], ['Ant', 'Six legs', 'Spider', 'Eight legs'], ['Spider', 'Eight legs', 'Ant', 'Six legs']]","[['Spider', 'Six legs'], ['Spider', 'Six legs'], ['Spider', 'Ant'], ['Spider', 'Six legs'], ['Spider', 'Six legs']]","['CORRECT', 'CORRECT', 'LOGIC_ERROR', 'CORRECT', 'CORRECT']","[['Eight legs', 'Six legs', 'Spider', 'Ant'], ['Ant', 'Spider', 'Six legs', 'Eight legs'], ['Spider', 'Ant', 'Six legs', 'Eight legs'], ['Ant', 'Six legs', 'Spider', 'Eight legs'], ['Spider', 'Eight legs', 'Ant', 'Six legs']]","[['Spider', 'Six legs'], ['Spider', 'Six legs'], ['Spider', 'Six legs'], ['Spider', 'Six legs'], ['Spider', 'Six legs']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Eight legs', 'Six legs', 'Spider', 'Ant'], ['Ant', 'Spider', 'Six legs', 'Eight legs'], ['Spider', 'Ant', 'Six legs', 'Eight legs'], ['Ant', 'Six legs', 'Spider', 'Eight legs'], ['Spider', 'Eight legs', 'Ant', 'Six legs']]"
"If the tree is a Cactus, then it stores Water.","{'Cactus': 'P', 'Oak': 'not_P', 'Stores water': 'Q', 'Does not store water': 'not_Q'}","[['**Cactus', 'Does not store water**'], ['Cactus', 'Does not store water'], ['Cactus', 'Does not store water'], ['Does not store water', 'Cactus'], ['Cactus', 'Does not store water']]","['NOISE', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Stores water', 'Cactus', 'Does not store water', 'Oak'], ['Oak', 'Cactus', 'Does not store water', 'Stores water'], ['Cactus', 'Oak', 'Does not store water', 'Stores water'], ['Does not store water', 'Cactus', 'Stores water', 'Oak'], ['Stores water', 'Oak', 'Cactus', 'Does not store water']]","[['Cactus', 'Does not store water'], ['Cactus', 'Does not store water'], ['Cactus', 'Does not store water'], ['Cactus', 'Does not store water'], ['Cactus', 'Stores water']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['Stores water', 'Cactus', 'Does not store water', 'Oak'], ['Oak', 'Cactus', 'Does not store water', 'Stores water'], ['Cactus', 'Oak', 'Does not store water', 'Stores water'], ['Does not store water', 'Cactus', 'Stores water', 'Oak'], ['Stores water', 'Oak', 'Cactus', 'Does not store water']]","[['Cactus', 'Does not store water'], ['Cactus', 'Does not store water'], ['Cactus', 'Does not store water'], ['Does not store water', 'Cactus'], ['Cactus', 'Does not store water']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Stores water', 'Cactus', 'Does not store water', 'Oak'], ['Oak', 'Cactus', 'Does not store water', 'Stores water'], ['Cactus', 'Oak', 'Does not store water', 'Stores water'], ['Does not store water', 'Cactus', 'Stores water', 'Oak'], ['Stores water', 'Oak', 'Cactus', 'Does not store water']]"
"If the metal is Copper, then it conducts Electricity.","{'Copper': 'P', 'Rubber': 'not_P', 'Conducts electricity': 'Q', 'Does not conduct': 'not_Q'}","[['Does not conduct', 'Copper'], ['Copper', 'Does not conduct'], ['Copper', 'Does not conduct'], ['Conducts electricity', 'Does not conduct', 'Copper'], ['**Copper', 'Does not conduct**']]","['CORRECT', 'CORRECT', 'CORRECT', 'OVER_SELECTION', 'NOISE']","[['Does not conduct', 'Copper', 'Rubber', 'Conducts electricity'], ['Rubber', 'Copper', 'Does not conduct', 'Conducts electricity'], ['Conducts electricity', 'Copper', 'Does not conduct', 'Rubber'], ['Conducts electricity', 'Rubber', 'Does not conduct', 'Copper'], ['Rubber', 'Conducts electricity', 'Does not conduct', 'Copper']]","[['Copper', 'Does not conduct'], ['Copper', 'Does not conduct'], ['Copper', 'Does not conduct'], ['Copper', 'Does not conduct'], ['Copper', 'Does not conduct']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Does not conduct', 'Copper', 'Rubber', 'Conducts electricity'], ['Rubber', 'Copper', 'Does not conduct', 'Conducts electricity'], ['Conducts electricity', 'Copper', 'Does not conduct', 'Rubber'], ['Conducts electricity', 'Rubber', 'Does not conduct', 'Copper'], ['Rubber', 'Conducts electricity', 'Does not conduct', 'Copper']]","[['Copper', 'Does not conduct'], ['Copper', 'Does not conduct'], ['Conducts electricity', 'Copper'], ['Copper', 'Does not conduct'], ['Copper', 'Does not conduct']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['Does not conduct', 'Copper', 'Rubber', 'Conducts electricity'], ['Rubber', 'Copper', 'Does not conduct', 'Conducts electricity'], ['Conducts electricity', 'Copper', 'Does not conduct', 'Rubber'], ['Conducts electricity', 'Rubber', 'Does not conduct', 'Copper'], ['Rubber', 'Conducts electricity', 'Does not conduct', 'Copper']]"
"If the animal is a Snake, then it has no Legs.","{'Snake': 'P', 'Lizard': 'not_P', 'No legs': 'Q', 'Has legs': 'not_Q'}","[['Snake', 'Has legs'], ['Has legs', 'Snake'], ['Snake', 'Has legs'], ['Snake', 'Has legs'], ['Snake', 'Has legs']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['No legs', 'Snake', 'Lizard', 'Has legs'], ['Has legs', 'No legs', 'Lizard', 'Snake'], ['Snake', 'No legs', 'Has legs', 'Lizard'], ['Lizard', 'No legs', 'Has legs', 'Snake'], ['Snake', 'No legs', 'Lizard', 'Has legs']]","[['Snake', 'Has legs'], ['Has legs', 'Snake'], ['Snake', 'Has legs'], ['Snake', 'Has legs'], ['Snake', 'Has legs']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['No legs', 'Snake', 'Lizard', 'Has legs'], ['Has legs', 'No legs', 'Lizard', 'Snake'], ['Snake', 'No legs', 'Has legs', 'Lizard'], ['Lizard', 'No legs', 'Has legs', 'Snake'], ['Snake', 'No legs', 'Lizard', 'Has legs']]","[['Snake', 'Has legs'], ['Snake', 'Has legs'], ['Snake', 'Has legs'], ['Snake', 'Has legs'], ['Snake', 'Has legs']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['No legs', 'Snake', 'Lizard', 'Has legs'], ['Has legs', 'No legs', 'Lizard', 'Snake'], ['Snake', 'No legs', 'Has legs', 'Lizard'], ['Lizard', 'No legs', 'Has legs', 'Snake'], ['Snake', 'No legs', 'Lizard', 'Has legs']]"
"If the bird is an Ostrich, then it cannot Fly.","{'Ostrich': 'P', 'Sparrow': 'not_P', 'Cannot fly': 'Q', 'Can fly': 'not_Q'}","[['Cannot fly', 'Ostrich'], ['Can fly', 'Ostrich'], ['Can fly', 'Ostrich'], ['Ostrich', 'Can fly'], ['Cannot fly', 'Ostrich']]","['MATCHING_BIAS', 'CORRECT', 'CORRECT', 'CORRECT', 'MATCHING_BIAS']","[['Cannot fly', 'Can fly', 'Ostrich', 'Sparrow'], ['Can fly', 'Cannot fly', 'Ostrich', 'Sparrow'], ['Can fly', 'Ostrich', 'Cannot fly', 'Sparrow'], ['Ostrich', 'Can fly', 'Sparrow', 'Cannot fly'], ['Cannot fly', 'Can fly', 'Sparrow', 'Ostrich']]","[['Ostrich', 'Can fly'], ['Can fly', 'Ostrich'], ['Ostrich', 'Cannot fly'], ['Ostrich', 'Can fly'], ['Ostrich', 'Can fly']]","['CORRECT', 'CORRECT', 'MATCHING_BIAS', 'CORRECT', 'CORRECT']","[['Cannot fly', 'Can fly', 'Ostrich', 'Sparrow'], ['Can fly', 'Cannot fly', 'Ostrich', 'Sparrow'], ['Can fly', 'Ostrich', 'Cannot fly', 'Sparrow'], ['Ostrich', 'Can fly', 'Sparrow', 'Cannot fly'], ['Cannot fly', 'Can fly', 'Sparrow', 'Ostrich']]","[['Can fly', 'Ostrich'], ['Can fly', 'Ostrich'], ['Ostrich', 'Can fly'], ['Ostrich', 'Can fly'], ['Can fly', 'Ostrich']]","['CORRECT', 'CORRECT', 'CORRECT', 'CORRECT', 'CORRECT']","[['Cannot fly', 'Can fly', 'Ostrich', 'Sparrow'], ['Can fly', 'Cannot fly', 'Ostrich', 'Sparrow'], ['Can fly', 'Ostrich', 'Cannot fly', 'Sparrow'], ['Ostrich', 'Can fly', 'Sparrow', 'Cannot fly'], ['Cannot fly', 'Can fly', 'Sparrow', 'Ostrich']]"
